hotel,agent,company,country,market_segment,distribution_channel,customer_type,Random_Forest_Probability,Calibrated_Random_Forest_Probability,Naive_Bias_Probability,Isotonic_Calibrated_Naive_Bias_Probability,Sigmoid_Calibrated_Naive_Bias_Probability,cancelation_Score,prediction,actual_value
City Hotel,9.0,,ESP,Online TA,TA/TO,Transient,0.5552929385220025,0.821730138765844,0.9858330042885648,0.6084071229513718,0.5818926112618559,0.769561803920635,1,1
City Hotel,9.0,,BRA,Online TA,TA/TO,Transient,0.35022672132216526,0.32002280747537515,1.0,0.6158593518746257,0.9165573462950529,0.6771870878731894,1,1
City Hotel,9.0,,FRA,Online TA,TA/TO,Transient,0.2452814811878435,0.13486644332997816,0.6080187037850996,0.379410579374835,0.28141802168341723,0.33156259922192655,0,1
City Hotel,9.0,,GBR,Online TA,TA/TO,Transient,0.2416706436665721,0.1410071806986369,0.5777038330615266,0.3623277586567658,0.2717533799025144,0.319727298894911,0,1
City Hotel,9.0,,CHE,Online TA,TA/TO,Transient,0.2951838003869058,0.19530647880948077,0.4980010952851379,0.31953768445170383,0.2417567670907339,0.31232882528760475,0,1
City Hotel,9.0,,PRT,Online TA,TA/TO,Transient,0.3170312834730507,0.2634569338587319,1.0,0.6147878673725928,0.9122535129747144,0.6544247034677146,1,1
City Hotel,9.0,,ISR,Online TA,TA/TO,Transient,0.2612987630330431,0.1552986362753947,0.4668093848638123,0.30362107054639786,0.23628073462926125,0.28309613686472884,0,1
City Hotel,9.0,,CHN,Online TA,TA/TO,Transient,0.2801696597336986,0.1891378840561431,0.37038254577682755,0.2575368404801182,0.2230170738401706,0.26176906234861663,0,1
City Hotel,9.0,,PRT,Online TA,TA/TO,Transient,0.29356663710574854,0.20894442830872223,0.8541986249733946,0.5281196165125843,0.346338786756291,0.46136283642641673,0,0
City Hotel,9.0,,NLD,Online TA,TA/TO,Transient,0.44043608774223525,0.522122188808004,1.2479551379811395e-20,0.10609127345231797,0.0353941485221628,0.2255906759301671,0,1
City Hotel,9.0,,BRA,Online TA,TA/TO,Transient,0.3581073970114974,0.3644846587413989,0.8393293370937848,0.5190187776324204,0.34604902550106986,0.5090485525837659,1,1
City Hotel,9.0,,ISL,Online TA,TA/TO,Transient,0.35029833905018043,0.33008762634787725,0.03310516245896973,0.12070120741939869,0.19708791409076476,0.20339775650422737,0,1
City Hotel,22.0,,PRT,Offline TA/TO,TA/TO,Transient,0.12743738724382006,0.039256698602580214,0.8623698929431182,0.5330929227807915,0.3641849184180724,0.3874813894606947,0,1
City Hotel,9.0,,ITA,Online TA,TA/TO,Transient,0.5013021958742762,0.7194224933229465,1.0,0.6157672082703469,0.9165573462950529,0.8097172108966689,1,1
City Hotel,9.0,,USA,Online TA,TA/TO,Transient,0.5407115013836561,0.7680019427897802,0.9364991885101993,0.5785972535834879,0.4440022156287717,0.7057215380402896,1,1
City Hotel,9.0,,GBR,Online TA,TA/TO,Transient,0.25302011123162194,0.16070948147349734,0.5557112382808418,0.3502278150535338,0.26634313217875805,0.31857242971435135,0,1
City Hotel,7.0,,PRT,Online TA,TA/TO,Transient,0.34919962378474795,0.3321784850842264,0.6933610105412397,0.429340217483551,0.29868461756001424,0.43733467448390817,0,1
City Hotel,9.0,,CHN,Online TA,TA/TO,Transient,0.3779955336559379,0.35746664375447,0.8411273145327139,0.5197571128959663,0.34604902550106986,0.5126536627632418,1,1
City Hotel,9.0,,CHN,Online TA,TA/TO,Transient,0.3779955336559379,0.35746664375447,0.8411273145327139,0.5197571128959663,0.34604902550106986,0.5126536627632418,1,1
City Hotel,9.0,,CHN,Online TA,TA/TO,Transient,0.3779955336559379,0.35746664375447,0.8411273145327139,0.5197571128959663,0.34604902550106986,0.5126536627632418,1,1
City Hotel,9.0,,USA,Online TA,TA/TO,Transient-Party,0.2719921638807575,0.19539944477007723,0.7712433538225372,0.47632251793114067,0.32547304343154215,0.41896881533453206,0,1
City Hotel,9.0,,IRL,Online TA,TA/TO,Transient,0.6385814953546833,0.9056532240423255,0.9430202366819935,0.5825686121415725,0.45145061269634956,0.7662531156571835,1,1
City Hotel,138.0,,PRT,Offline TA/TO,TA/TO,Transient,0.10825685748962861,0.04157895788584126,0.7818243863997207,0.4831685688551108,0.3411644004043658,0.3499566387905686,0,1
City Hotel,9.0,,DEU,Online TA,TA/TO,Transient,0.44784907085703535,0.6292748412889015,1.0,0.6010843945273322,0.9010114231460371,0.7685810136093895,1,1
City Hotel,9.0,,SWE,Online TA,TA/TO,Transient-Party,0.12798681027045972,0.04698900776790106,0.002018390988710631,0.10697248667763319,0.19708791409076476,0.07215871878221009,0,0
City Hotel,9.0,,ITA,Online TA,TA/TO,Transient,0.17329616303684672,0.06467138615950513,0.25718680906757385,0.2091486781759208,0.21654444708025727,0.16950278830061463,0,1
City Hotel,9.0,,GBR,Online TA,TA/TO,Transient,0.5360835091383482,0.7906624322478076,0.9414805822658375,0.581785785455167,0.4482006889112145,0.7127915899293911,1,1
City Hotel,9.0,,NLD,Online TA,TA/TO,Transient-Party,0.28319373226699684,0.22793989783474466,0.0011587859989072994,0.10664622161738554,0.19708791409076476,0.15266085481935876,0,0
City Hotel,9.0,,PRT,Online TA,TA/TO,Transient-Party,0.3107204185159529,0.24707561854218585,0.022681131237820014,0.11693443521653671,0.19708791409076476,0.1707983757956063,0,0
City Hotel,9.0,,FRA,Online TA,TA/TO,Transient-Party,0.2890242926340159,0.182790488291055,0.048917826264496526,0.12905898916338826,0.19708791409076476,0.15846367436565945,0,0
City Hotel,7.0,,PRT,Online TA,TA/TO,Transient,0.5408023012747769,0.7869366360775745,0.9316953146202753,0.575672505190439,0.4440022156287717,0.7086304668048438,1,1
City Hotel,9.0,,DEU,Online TA,TA/TO,Transient,0.2655870927446477,0.17483513923491073,0.39849585568011,0.27048931840881396,0.22327853094945382,0.2638550282754151,0,1
City Hotel,9.0,,FRA,Online TA,TA/TO,Transient,0.41355307938090374,0.4540754545166682,0.8752604171726374,0.5412237947767925,0.4185282783745327,0.5724407368266846,1,1
City Hotel,9.0,,DEU,Online TA,TA/TO,Transient,0.3719653370623829,0.3424573352074242,0.8632329453528201,0.5334841537313582,0.370354916283206,0.5207168242902327,1,1
City Hotel,86.0,,PRT,Offline TA/TO,TA/TO,Transient,0.109307423816481,0.04195698967958763,0.9030993144019995,0.5583224431682194,0.4302479444794066,0.41262758816093725,0,1
City Hotel,9.0,,ITA,Online TA,TA/TO,Transient,0.36757565587798413,0.3340759421296637,0.873615694320613,0.5399149020059937,0.41502696719018334,0.5310668453972512,1,1
City Hotel,9.0,,GBR,Online TA,TA/TO,Transient,0.5243256928628716,0.7801548034562898,0.9254252647616985,0.5720154808897561,0.43838829029041476,0.6996667069434434,1,1
City Hotel,1.0,,PRT,Groups,TA/TO,Transient,0.7527917715824323,0.9750154477609184,1.0,0.616789860753062,0.9791248900436796,0.9453739701984527,1,1
City Hotel,1.0,,PRT,Groups,TA/TO,Transient,0.7512620919091643,0.9760934068921413,1.0,0.616789860753062,0.9791248900436796,0.9452692909667131,1,1
City Hotel,1.0,,PRT,Groups,TA/TO,Transient,0.7512620919091643,0.9760934068921413,1.0,0.616789860753062,0.9791248900436796,0.9452692909667131,1,1
City Hotel,9.0,,DEU,Online TA,TA/TO,Transient,0.25730211037492773,0.1546577553113438,0.5173979175223387,0.32964515770291863,0.2492900033052677,0.30155231958946327,0,1
City Hotel,1.0,,PRT,Groups,TA/TO,Transient,0.7512620919091643,0.9760934068921413,1.0,0.616789860753062,0.9791248900436796,0.9452692909667131,1,1
City Hotel,1.0,,PRT,Groups,TA/TO,Transient,0.7512620919091643,0.9760934068921413,1.0,0.616789860753062,0.9791248900436796,0.9452692909667131,1,1
City Hotel,1.0,,PRT,Groups,TA/TO,Transient,0.7512620919091643,0.9760934068921413,1.0,0.616789860753062,0.9791248900436796,0.9452692909667131,1,1
City Hotel,9.0,,SWE,Online TA,TA/TO,Transient,0.2732923313748676,0.18645272230600757,0.5198950170811651,0.33098041796671296,0.2492900033052677,0.3138868839501448,0,1
City Hotel,9.0,,GBR,Online TA,TA/TO,Transient,0.4158160955502007,0.5367688629156935,0.6508914005762961,0.40407883865527633,0.29330999960705884,0.4867026274546001,0,1
City Hotel,9.0,,FRA,Online TA,TA/TO,Transient,0.28362348958621275,0.2034452785089016,0.5667090475273083,0.3562433332079027,0.2717533799025144,0.34109664026370307,0,1
City Hotel,9.0,,FRA,Online TA,TA/TO,Transient,0.6370466641165076,0.898863995821829,1.0,0.616403335793212,0.9249313365659505,0.8874352223875177,1,1
City Hotel,9.0,,GBR,Online TA,TA/TO,Transient,0.5037138522686986,0.7517881451305941,0.927546095568469,0.573128586526846,0.4383359763971221,0.6885884912559422,1,1
City Hotel,9.0,,ESP,Online TA,TA/TO,Transient,0.21073137639585815,0.09378582858428156,0.7754191781324941,0.47896483420478714,0.326249544132977,0.38145605016541606,0,1
City Hotel,1.0,,PRT,Groups,TA/TO,Transient,0.7194769253430331,0.9590234721116528,1.0,0.616789860753062,0.9791248900436796,0.9335588444761513,1,1
City Hotel,9.0,,IRL,Online TA,TA/TO,Transient,0.6482303583483684,0.9124908621521541,0.868212785524864,0.5367492086611955,0.3882815058500254,0.7300843844049253,1,1
City Hotel,9.0,,ESP,Online TA,TA/TO,Transient,0.3456542736178635,0.331362873460176,0.8648810334417427,0.5348135834259995,0.37333896793166954,0.5130580039382298,1,1
City Hotel,9.0,,DEU,Online TA,TA/TO,Transient,0.5400443670667533,0.7679508995022812,0.9282734112322744,0.5735756705677079,0.4383359763971221,0.7014210346540478,1,1
City Hotel,14.0,,PRT,Direct,Direct,Transient,0.1947137365972387,0.096104361872782,1.0,0.5818197853042973,0.9010114231460371,0.5751476563033827,1,1
City Hotel,9.0,,DEU,Online TA,TA/TO,Transient,0.06815927042044403,0.025632252144960142,1.0,0.5756828772584626,0.8850223066287516,0.5230858979656805,1,0
City Hotel,9.0,,ROU,Online TA,TA/TO,Transient,0.5462311217072979,0.774793893150597,0.9226553278108761,0.5701507420744314,0.43645971740431627,0.7021671645769274,1,1
City Hotel,9.0,,TUR,Online TA,TA/TO,Transient,0.3200206157840983,0.23849078734595466,1.0,0.6048025655369845,0.9020552322780816,0.6447004124990517,1,1
City Hotel,9.0,,FRA,Online TA,TA/TO,Transient,0.6588128767382777,0.9134004051727548,0.8883299026247784,0.5492619113351388,0.4302479444794066,0.7491147246172557,1,1
City Hotel,9.0,,USA,Online TA,TA/TO,Transient,0.31996338506007604,0.24468306135465503,0.8593938326533943,0.5310099386258788,0.3542762382093267,0.47979526889707286,0,1
City Hotel,9.0,,RUS,Online TA,TA/TO,Transient,0.5402675926994138,0.7797249844502077,0.9156438497762662,0.565845284196919,0.4302479444794066,0.6981084841532366,1,1
City Hotel,8.0,,PRT,Online TA,TA/TO,Transient,0.36279406443493084,0.3687667361377031,0.6796538686255312,0.4211683322278931,0.29791227838253914,0.44447388933438503,0,1
City Hotel,,,PRT,Direct,Direct,Transient-Party,0.11792746417996842,0.0417200924005675,0.0004572081717603045,0.10629782368365762,0.19708791409076476,0.06799672804141092,0,1
City Hotel,6.0,,PRT,Offline TA/TO,TA/TO,Transient,0.07773262643488159,0.02642510268563587,1.0,0.6135888976616672,0.9096553266359122,0.5392150238080262,1,1
City Hotel,9.0,,FRA,Online TA,TA/TO,Transient,0.21888895019707788,0.10886657866291741,0.2623823830760597,0.21126037641043136,0.21654444708025727,0.19265728604577176,0,1
City Hotel,9.0,,ESP,Online TA,TA/TO,Transient,0.49432932769911786,0.711857234401222,1.0,0.6157969053404699,0.9165573462950529,0.8062317058859655,1,1
City Hotel,9.0,,POL,Online TA,TA/TO,Transient,0.29772634710416246,0.2373138665471394,0.7694386600882807,0.47571278425680497,0.3160968080120507,0.4326632559211537,0,0
City Hotel,9.0,,MAR,Online TA,TA/TO,Transient,0.3212216995460561,0.2849147176370231,1.0,0.61202714014818,0.9096553266359122,0.6594390073502087,1,1
City Hotel,9.0,,ESP,Online TA,TA/TO,Transient,0.41325256481416706,0.5333853426663306,0.7045757645074101,0.43601200872094015,0.29883404183706447,0.5051700267576206,1,1
City Hotel,8.0,,PRT,Online TA,TA/TO,Transient,0.3430499574900423,0.31370505281215966,0.8682646693780347,0.536893922175654,0.38998106725353415,0.5129963036133454,1,1
City Hotel,9.0,,DEU,Online TA,TA/TO,Transient,0.3145567798292902,0.2424845031335702,0.7299818979092497,0.45101581066023666,0.3086944939733773,0.42230846473382005,0,1
City Hotel,1.0,,PRT,Groups,TA/TO,Transient,0.6884899801224743,0.9542777413024783,1.0,0.616789860753062,0.9791248900436796,0.925016337647703,1,1
City Hotel,1.0,,PRT,Groups,TA/TO,Transient,0.6884899801224743,0.9542777413024783,1.0,0.616789860753062,0.9791248900436796,0.925016337647703,1,1
City Hotel,1.0,,PRT,Groups,TA/TO,Transient,0.6884899801224743,0.9542777413024783,1.0,0.616789860753062,0.9791248900436796,0.925016337647703,1,1
City Hotel,1.0,,PRT,Groups,TA/TO,Transient,0.6884899801224743,0.9542777413024783,1.0,0.616789860753062,0.9791248900436796,0.925016337647703,1,1
City Hotel,9.0,,DNK,Online TA,TA/TO,Transient,0.518054992875294,0.7620304115676586,0.9328625711821772,0.5765613018230986,0.4440022156287717,0.6976328492895335,1,1
City Hotel,83.0,,PRT,Offline TA/TO,TA/TO,Contract,0.06558565753637985,0.023770503513508914,0.09827702182728622,0.14851642724950745,0.20718625273688218,0.0839429514065142,0,1
City Hotel,9.0,,ESP,Online TA,TA/TO,Transient,0.3438766729405499,0.3094067344189465,1.0,0.6160028154550361,0.9244947977480887,0.6748708117135432,1,1
City Hotel,85.0,,PRT,Offline TA/TO,TA/TO,Transient,0.19713267298484552,0.07457883078484358,0.9458214928141496,0.5842363222733565,0.4587143201550267,0.4626688943374553,0,1
City Hotel,1.0,,PRT,Groups,TA/TO,Transient,0.7512620919091643,0.9760934068921413,1.0,0.616789860753062,0.9791248900436796,0.9452692909667131,1,1
City Hotel,1.0,,PRT,Groups,TA/TO,Transient,0.7512620919091643,0.9760934068921413,1.0,0.616789860753062,0.9791248900436796,0.9452692909667131,1,1
City Hotel,1.0,,PRT,Groups,TA/TO,Transient,0.7512620919091643,0.9760934068921413,1.0,0.616789860753062,0.9791248900436796,0.9452692909667131,1,1
City Hotel,1.0,,PRT,Groups,TA/TO,Transient,0.7512620919091643,0.9760934068921413,1.0,0.616789860753062,0.9791248900436796,0.9452692909667131,1,1
City Hotel,1.0,,PRT,Groups,TA/TO,Transient,0.7512620919091643,0.9760934068921413,1.0,0.616789860753062,0.9791248900436796,0.9452692909667131,1,1
City Hotel,9.0,,ESP,Online TA,TA/TO,Transient,0.4844121334980729,0.6954093861064486,0.07734067193970828,0.14108686341769092,0.20348442578111436,0.33917018226792267,0,0
City Hotel,9.0,,ITA,Online TA,TA/TO,Transient,0.3088975517513294,0.2546264653470901,1.0,0.6145613518440658,0.9122535129747144,0.650300526816971,1,1
City Hotel,1.0,,PRT,Groups,TA/TO,Transient,0.7512620919091643,0.9760934068921413,1.0,0.616789860753062,0.9791248900436796,0.9452692909667131,1,1
City Hotel,9.0,,ITA,Online TA,TA/TO,Transient,0.335414368924106,0.29068693075109514,1.0,0.6144979510363173,0.9122535129747144,0.6653276262100003,1,1
City Hotel,1.0,,PRT,Groups,TA/TO,Transient,0.7512620919091643,0.9760934068921413,1.0,0.616789860753062,0.9791248900436796,0.9452692909667131,1,1
City Hotel,9.0,,DEU,Online TA,TA/TO,Transient,0.5271329421298225,0.7659964288146655,0.9238367622352893,0.5710727000526761,0.43379017592637376,0.6953598176495126,1,1
City Hotel,9.0,,FRA,Online TA,TA/TO,Transient,0.554698020966922,0.8202810039939019,1.0,0.6156308736551811,0.9165573462950529,0.846798524158746,1,0
City Hotel,,40.0,PRT,Corporate,Corporate,Transient-Party,0.06518178988041277,0.024470643903584794,0.09316737878343147,0.1450323739399707,0.2060920094136144,0.08190077487144412,0,1
City Hotel,1.0,,PRT,Groups,TA/TO,Transient-Party,0.0970712733470438,0.03572339358882341,0.5727290409038676,0.359457799189639,0.2717533799025144,0.2580660553608729,0,1
City Hotel,9.0,,GBR,Online TA,TA/TO,Transient-Party,0.3954148824399275,0.4462650409518424,0.8096030538270949,0.5005000678900025,0.34604902550106986,0.5271784068188109,1,1
City Hotel,9.0,,ESP,Online TA,TA/TO,Transient-Party,0.10683895412861541,0.0350121704386545,0.07384938136532052,0.13742405513646785,0.20348442578111436,0.08794286038487739,0,1
City Hotel,9.0,,PRT,Online TA,TA/TO,Transient,0.4413371508161792,0.586042469518609,0.6004875109246905,0.37503220663016695,0.28019295869148786,0.4844900844308735,0,1
City Hotel,9.0,,ESP,Online TA,TA/TO,Transient,0.31596603620269303,0.2408366461325328,1.0,0.6152005096399619,0.9130365249099448,0.6489666039249706,1,1
City Hotel,9.0,,FRA,Online TA,TA/TO,Transient,0.44445428166859263,0.5033771258634236,0.8752227771356932,0.5408252388605369,0.41502696719018334,0.5908675248104585,1,1
City Hotel,9.0,,CHN,Online TA,TA/TO,Transient,0.20584236425798091,0.10311300568427426,1.0,0.614688032073857,0.9122535129747144,0.5891265919163023,1,1
City Hotel,9.0,,CN,Online TA,TA/TO,Transient,0.3736780933650577,0.35020622831058523,1.0,0.6159492549273854,0.9165573462950529,0.6900961498018073,1,1
City Hotel,9.0,,TUN,Online TA,TA/TO,Transient,0.4018243765508737,0.44110577142844265,0.1453489264807954,0.16597489394830572,0.21336108152560246,0.28045644955835786,0,1
City Hotel,9.0,,IRL,Online TA,TA/TO,Transient,0.45033647249188524,0.5513473253666036,0.8745251835519856,0.5404770742036794,0.4169114957051467,0.6040437773743339,1,1
City Hotel,7.0,,DEU,Online TA,TA/TO,Transient,0.28199193147545887,0.1789014649523315,1.0,0.5970039519325657,0.9010114231460371,0.6192971000952641,1,0
City Hotel,9.0,,ESP,Online TA,TA/TO,Transient,0.4926904507134745,0.7086934795996805,1.0,0.6158272391724896,0.9165573462950529,0.8050828244701379,1,1
City Hotel,9.0,,DNK,Online TA,TA/TO,Transient-Party,0.3339109387354496,0.28275203546661765,0.007475956513352034,0.10970121487498068,0.19708791409076476,0.18005418941385104,0,1
City Hotel,9.0,,FRA,Online TA,TA/TO,Transient,0.41665960918074546,0.45397178437458596,0.8704202385319809,0.5382366056716084,0.39461032715026395,0.5662269864147065,1,1
City Hotel,9.0,,ESP,Online TA,TA/TO,Transient,0.4236447469893456,0.5394062553075217,0.622805899997395,0.38779955034736735,0.2870866830925973,0.47816469120268046,0,1
City Hotel,9.0,,ESP,Online TA,TA/TO,Transient,0.4230139483481784,0.5525430947798482,0.5945207265024165,0.37169282140834325,0.27475646334597076,0.468805134976257,0,1
City Hotel,8.0,,PRT,Online TA,TA/TO,Transient,0.35474234946825756,0.3344762534619705,1.0,0.6160339355819217,0.9244947977480887,0.6835276069193862,1,1
City Hotel,6.0,,PRT,Offline TA/TO,TA/TO,Transient-Party,0.08639351320858107,0.027199208193079243,0.5062390397794971,0.32362323167802426,0.2437709851002126,0.22501140733534103,0,1
City Hotel,9.0,,ITA,Online TA,TA/TO,Transient-Party,0.2962346202901095,0.23342859725722298,0.02252940404544023,0.11684706935653941,0.19708791409076476,0.16399170196405335,0,1
City Hotel,9.0,,ITA,Online TA,TA/TO,Transient,0.2721586836680489,0.1747666577417635,0.41076800288935894,0.27624623963089917,0.22735888248743247,0.2702335988963066,0,1
City Hotel,9.0,,FRA,Online TA,TA/TO,Transient,0.6173906591426401,0.8896208574108251,0.9337471290892873,0.5770862959532583,0.4440022156287717,0.7524747839841863,1,1
City Hotel,9.0,,ITA,Online TA,TA/TO,Transient,0.5431430061702733,0.7744673403198481,0.9310438044214121,0.5752707737413157,0.4440022156287717,0.7059467464672146,1,1
City Hotel,9.0,,ESP,Online TA,TA/TO,Transient,0.2886692773249598,0.2057018061835409,0.4222581811123153,0.28171799293060473,0.22735888248743247,0.2853508970753587,0,1
City Hotel,9.0,,ISR,Online TA,TA/TO,Transient,0.266826469934991,0.17963088630758986,0.20617384531494037,0.18893644222728576,0.21550063794821286,0.2038231475262696,0,1
City Hotel,9.0,,NLD,Online TA,TA/TO,Transient,0.19922052607367266,0.09042653470441017,1.0,0.614609086837415,0.9122535129747144,0.5844639137268692,1,1
City Hotel,9.0,,FRA,Online TA,TA/TO,Transient,0.2807843213052443,0.20433044220440583,0.44337443298279605,0.2919476918012801,0.23190745668741916,0.29097356879119274,0,1
City Hotel,9.0,,ROU,Online TA,TA/TO,Transient,0.42165870853892573,0.5385460878307321,0.6758980857352267,0.4188931714446099,0.2974324321483516,0.49811959726725,0,1
City Hotel,,,PRT,Direct,Direct,Transient,0.23751320987736116,0.13262102548954352,0.11955805497715509,0.15525849382135398,0.21336108152560246,0.15874163051283877,0,1
City Hotel,1.0,,PRT,Groups,TA/TO,Transient,0.7432204252424975,0.97484704482964,1.0,0.616789860753062,0.9791248900436796,0.9430487917224579,1,1
City Hotel,1.0,,PRT,Groups,TA/TO,Transient,0.7432204252424975,0.97484704482964,1.0,0.616789860753062,0.9791248900436796,0.9430487917224579,1,1
