hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date
City Hotel,1,100,2015,October,44,31,1,1,1,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,60.0,0,0,Canceled,2015-10-06
City Hotel,1,100,2015,October,44,31,1,1,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Canceled,2015-10-19
City Hotel,1,100,2015,October,44,31,1,1,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Canceled,2015-10-19
City Hotel,1,100,2015,October,44,31,1,1,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Canceled,2015-10-19
City Hotel,1,100,2015,October,44,31,1,1,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Canceled,2015-10-19
City Hotel,1,75,2015,October,44,31,2,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Contract,76.5,0,1,Canceled,2015-10-06
City Hotel,0,67,2015,November,45,1,2,1,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Group,32.71,0,0,Check-Out,2015-11-04
City Hotel,0,76,2015,November,45,1,2,2,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Contract,72.25,0,1,Check-Out,2015-11-05
City Hotel,1,80,2015,November,45,2,1,1,2,0.0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,,37.0,60,Transient,111.0,0,0,Canceled,2015-10-13
City Hotel,1,80,2015,November,45,2,1,1,2,0.0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,,37.0,60,Transient,111.0,0,0,Canceled,2015-10-13
City Hotel,1,80,2015,November,45,2,1,1,2,0.0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,,37.0,60,Transient,111.0,0,0,Canceled,2015-10-13
City Hotel,1,80,2015,November,45,2,1,1,2,0.0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,,37.0,60,Transient,111.0,0,0,Canceled,2015-10-13
City Hotel,1,80,2015,November,45,2,1,1,2,0.0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,,37.0,60,Transient,111.0,0,0,Canceled,2015-10-13
City Hotel,1,80,2015,November,45,2,1,1,2,0.0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,,37.0,60,Transient,111.0,0,0,Canceled,2015-10-13
City Hotel,0,156,2015,November,45,2,1,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,E,1,No Deposit,16.0,,0,Transient,45.87,0,0,Check-Out,2015-11-05
City Hotel,0,123,2015,November,45,6,1,2,2,0.0,0,BB,FRA,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,60.0,0,0,Check-Out,2015-11-09
City Hotel,1,123,2015,November,45,6,1,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,60.0,0,0,Canceled,2015-11-03
City Hotel,0,86,2015,November,45,6,2,3,2,0.0,0,BB,POL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Contract,72.25,0,1,Check-Out,2015-11-11
City Hotel,1,85,2015,November,45,7,1,1,2,0.0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,37.0,,60,Transient,111.0,0,0,Canceled,2015-10-13
City Hotel,0,76,2015,November,46,8,2,1,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient,49.07,0,0,Check-Out,2015-11-11
City Hotel,1,67,2015,November,46,10,0,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,,0,Contract,104.55,0,1,Canceled,2015-10-19
City Hotel,1,63,2015,November,46,10,0,3,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Contract,89.53,0,1,Canceled,2015-10-12
City Hotel,1,79,2015,November,46,13,0,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,60.0,,69,Transient,75.0,0,0,Canceled,2015-11-03
City Hotel,1,79,2015,November,46,13,0,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,60.0,,69,Transient,75.0,0,0,Canceled,2015-11-03
City Hotel,1,79,2015,November,46,13,0,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,60.0,,69,Transient,75.0,0,0,Canceled,2015-11-03
City Hotel,1,79,2015,November,46,13,0,2,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,60.0,,69,Transient,70.0,0,0,Canceled,2015-11-03
City Hotel,1,79,2015,November,46,13,0,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,60.0,,69,Transient,75.0,0,0,Canceled,2015-11-03
City Hotel,1,79,2015,November,46,13,0,2,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,60.0,,69,Transient,70.0,0,0,Canceled,2015-11-03
City Hotel,0,0,2015,November,46,14,0,0,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9.0,,0,Contract,0.0,0,2,Check-Out,2015-11-14
City Hotel,0,140,2015,November,47,18,0,3,1,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,29.0,,87,Transient-Party,65.0,0,0,Check-Out,2015-11-21
City Hotel,0,140,2015,November,47,18,0,3,1,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,2,No Deposit,29.0,,87,Transient-Party,65.0,0,0,Check-Out,2015-11-21
City Hotel,0,140,2015,November,47,18,0,3,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,29.0,,87,Transient-Party,75.0,0,1,Check-Out,2015-11-21
City Hotel,0,140,2015,November,47,18,0,3,1,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,D,1,No Deposit,29.0,,87,Transient-Party,65.0,0,0,Check-Out,2015-11-21
City Hotel,0,140,2015,November,47,18,0,3,1,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,D,1,No Deposit,29.0,,87,Transient-Party,65.0,0,0,Check-Out,2015-11-21
City Hotel,0,140,2015,November,47,18,0,3,1,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,29.0,,87,Transient-Party,65.0,0,0,Check-Out,2015-11-21
City Hotel,0,140,2015,November,47,18,0,3,1,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,E,2,No Deposit,29.0,,87,Transient-Party,65.0,0,0,Check-Out,2015-11-21
City Hotel,0,140,2015,November,47,18,0,3,1,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,29.0,,87,Transient-Party,65.0,0,0,Check-Out,2015-11-21
City Hotel,0,140,2015,November,47,18,0,3,1,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,29.0,,87,Transient-Party,65.0,0,0,Check-Out,2015-11-21
City Hotel,0,140,2015,November,47,18,0,3,1,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,D,1,No Deposit,29.0,,87,Transient-Party,65.0,0,0,Check-Out,2015-11-21
City Hotel,0,140,2015,November,47,18,0,3,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,G,1,No Deposit,29.0,,87,Transient-Party,75.0,0,0,Check-Out,2015-11-21
City Hotel,0,140,2015,November,47,18,0,3,1,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,D,1,No Deposit,29.0,,87,Transient-Party,65.0,0,0,Check-Out,2015-11-21
City Hotel,1,140,2015,November,47,18,0,3,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,29.0,,87,Transient-Party,75.0,0,0,Canceled,2015-11-17
City Hotel,0,140,2015,November,47,18,0,3,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,29.0,,87,Transient-Party,75.0,0,1,Check-Out,2015-11-21
City Hotel,0,140,2015,November,47,18,0,4,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,29.0,,87,Transient-Party,75.0,0,0,Check-Out,2015-11-22
City Hotel,0,140,2015,November,47,18,0,4,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,E,2,No Deposit,29.0,,87,Transient-Party,75.0,0,0,Check-Out,2015-11-22
City Hotel,0,140,2015,November,47,18,0,4,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,29.0,,87,Transient-Party,75.0,0,0,Check-Out,2015-11-22
City Hotel,0,76,2015,November,47,19,0,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Contract,72.25,0,2,Check-Out,2015-11-22
City Hotel,1,90,2015,November,47,20,0,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,72.25,0,1,Canceled,2015-10-28
City Hotel,0,96,2015,November,47,21,2,4,1,0.0,0,BB,KOR,Groups,TA/TO,0,0,0,A,A,2,No Deposit,37.0,,0,Transient-Party,70.0,0,0,Check-Out,2015-11-27
City Hotel,0,98,2015,November,48,23,1,2,2,0.0,0,BB,IND,Groups,TA/TO,0,0,0,A,A,1,No Deposit,37.0,,0,Transient-Party,75.0,0,1,Check-Out,2015-11-26
City Hotel,0,98,2015,November,48,23,1,2,1,0.0,0,BB,MYS,Groups,TA/TO,0,0,0,A,A,0,No Deposit,37.0,,0,Transient-Party,70.0,0,1,Check-Out,2015-11-26
City Hotel,1,98,2015,November,48,23,1,2,1,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,37.0,,0,Transient-Party,70.0,0,0,Canceled,2015-11-19
City Hotel,1,89,2015,November,48,23,1,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Contract,72.25,0,2,Canceled,2015-10-26
City Hotel,1,98,2015,November,48,23,1,2,1,0.0,0,FB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,37.0,,0,Transient-Party,84.0,0,0,Canceled,2015-09-14
City Hotel,0,98,2015,November,48,23,1,2,1,0.0,0,BB,FRA,Groups,TA/TO,0,0,0,A,D,0,No Deposit,37.0,,0,Transient-Party,70.0,0,0,Check-Out,2015-11-26
City Hotel,0,98,2015,November,48,23,1,2,1,0.0,0,BB,FRA,Groups,TA/TO,0,0,0,A,D,0,No Deposit,37.0,,0,Transient-Party,70.0,0,0,Check-Out,2015-11-26
City Hotel,0,94,2015,November,48,23,1,2,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,7.0,,0,Transient,65.45,0,2,Check-Out,2015-11-26
City Hotel,0,98,2015,November,48,23,1,2,1,0.0,0,BB,SWE,Groups,TA/TO,0,0,0,A,A,0,No Deposit,37.0,,0,Transient-Party,70.0,0,0,Check-Out,2015-11-26
City Hotel,0,98,2015,November,48,23,1,2,1,0.0,0,BB,FIN,Groups,TA/TO,0,0,0,A,A,0,No Deposit,37.0,,0,Transient-Party,70.0,0,0,Check-Out,2015-11-26
City Hotel,1,98,2015,November,48,23,1,2,1,0.0,0,FB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,37.0,,0,Transient-Party,84.0,0,0,Canceled,2015-09-14
City Hotel,0,98,2015,November,48,23,1,2,1,0.0,0,BB,IND,Groups,TA/TO,0,0,0,A,D,0,No Deposit,37.0,,0,Transient-Party,70.0,0,0,Check-Out,2015-11-26
City Hotel,0,98,2015,November,48,23,1,2,1,0.0,0,BB,FRA,Groups,TA/TO,0,0,0,A,A,0,No Deposit,37.0,,0,Transient-Party,70.0,0,0,Check-Out,2015-11-26
City Hotel,1,98,2015,November,48,23,1,2,1,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,37.0,,0,Transient-Party,70.0,0,0,Canceled,2015-11-19
City Hotel,0,98,2015,November,48,23,1,2,1,0.0,0,BB,IRN,Groups,TA/TO,0,0,0,A,A,0,No Deposit,37.0,,0,Transient-Party,70.0,0,0,Check-Out,2015-11-26
City Hotel,1,98,2015,November,48,23,1,2,1,0.0,0,BB,FRA,Groups,TA/TO,0,0,0,A,D,0,No Deposit,37.0,,0,Transient-Party,70.0,0,0,No-Show,2015-11-23
City Hotel,0,98,2015,November,48,23,1,2,2,0.0,0,BB,MYS,Groups,TA/TO,0,0,0,A,A,1,No Deposit,37.0,,0,Transient-Party,75.0,0,1,Check-Out,2015-11-26
City Hotel,0,98,2015,November,48,23,1,2,1,0.0,0,BB,DNK,Groups,TA/TO,0,0,0,A,A,0,No Deposit,37.0,,0,Transient-Party,70.0,0,0,Check-Out,2015-11-26
City Hotel,0,98,2015,November,48,23,1,2,1,0.0,0,BB,FRA,Groups,TA/TO,0,0,0,A,A,0,No Deposit,37.0,,0,Transient-Party,70.0,0,0,Check-Out,2015-11-26
City Hotel,0,98,2015,November,48,23,1,2,1,0.0,0,BB,FRA,Groups,TA/TO,0,0,0,A,A,0,No Deposit,37.0,,0,Transient-Party,70.0,0,0,Check-Out,2015-11-26
City Hotel,1,98,2015,November,48,23,1,2,1,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,37.0,,0,Transient-Party,70.0,0,0,No-Show,2015-11-23
City Hotel,0,98,2015,November,48,23,1,2,1,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,37.0,,0,Transient-Party,70.0,0,0,Check-Out,2015-11-26
City Hotel,0,98,2015,November,48,23,1,2,1,0.0,0,BB,FRA,Groups,TA/TO,0,0,0,A,D,0,No Deposit,37.0,,0,Transient-Party,70.0,0,0,Check-Out,2015-11-26
City Hotel,0,98,2015,November,48,23,1,2,1,0.0,0,BB,SVN,Groups,TA/TO,0,0,0,A,A,0,No Deposit,37.0,,0,Transient-Party,70.0,0,0,Check-Out,2015-11-26
City Hotel,0,98,2015,November,48,23,1,2,1,0.0,0,BB,FRA,Groups,TA/TO,0,0,0,A,D,1,No Deposit,37.0,,0,Transient-Party,70.0,0,0,Check-Out,2015-11-26
City Hotel,0,98,2015,November,48,23,1,2,1,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,37.0,,0,Transient-Party,70.0,0,0,Check-Out,2015-11-26
City Hotel,0,98,2015,November,48,23,1,3,1,0.0,0,BB,IND,Groups,TA/TO,0,0,0,A,A,1,No Deposit,37.0,,0,Transient-Party,70.0,0,0,Check-Out,2015-11-27
City Hotel,1,98,2015,November,48,23,1,3,1,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,37.0,,0,Transient-Party,70.0,0,0,Canceled,2015-11-19
City Hotel,0,98,2015,November,48,23,1,3,1,0.0,0,BB,CZE,Groups,TA/TO,0,0,0,A,A,1,No Deposit,37.0,,0,Transient-Party,70.0,0,0,Check-Out,2015-11-27
City Hotel,0,98,2015,November,48,23,1,4,1,0.0,0,BB,MEX,Groups,TA/TO,0,0,0,A,A,2,No Deposit,37.0,,0,Transient-Party,70.0,0,0,Check-Out,2015-11-28
City Hotel,0,98,2015,November,48,23,1,4,2,0.0,0,BB,MEX,Groups,TA/TO,0,0,0,A,A,3,No Deposit,37.0,,0,Transient-Party,75.0,0,0,Check-Out,2015-11-28
City Hotel,0,98,2015,November,48,23,1,5,1,0.0,0,BB,CHN,Groups,TA/TO,0,0,0,A,A,3,No Deposit,37.0,,0,Transient-Party,70.0,0,0,Check-Out,2015-11-29
City Hotel,0,92,2015,November,48,26,0,3,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient,49.07,0,1,Check-Out,2015-11-29
City Hotel,1,105,2015,November,48,26,0,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Contract,72.25,0,3,Canceled,2015-11-13
City Hotel,1,92,2015,November,48,26,0,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Contract,72.25,0,1,Canceled,2015-10-28
City Hotel,0,84,2015,November,48,27,1,2,1,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,1.0,,0,Transient-Party,56.0,0,0,Check-Out,2015-11-30
City Hotel,0,84,2015,November,48,27,1,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,64.0,0,0,Check-Out,2015-11-30
City Hotel,0,84,2015,November,48,27,1,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,64.0,0,0,Check-Out,2015-11-30
City Hotel,1,84,2015,November,48,27,1,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,64.0,0,0,Canceled,2015-11-19
City Hotel,0,84,2015,November,48,27,1,2,1,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,1.0,,0,Transient-Party,56.0,0,0,Check-Out,2015-11-30
City Hotel,0,84,2015,November,48,27,1,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,64.0,0,0,Check-Out,2015-11-30
City Hotel,0,84,2015,November,48,27,1,2,1,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,1.0,,0,Transient-Party,56.0,0,0,Check-Out,2015-11-30
City Hotel,0,105,2015,November,48,27,1,2,2,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Contract,72.25,0,2,Check-Out,2015-11-30
City Hotel,0,84,2015,November,48,27,1,2,1,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,1.0,,0,Transient-Party,56.0,0,0,Check-Out,2015-11-30
City Hotel,0,0,2015,December,49,2,0,4,2,0.0,0,SC,MEX,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,10.0,,0,Transient,67.95,0,0,Check-Out,2015-12-06
City Hotel,1,104,2015,December,49,3,0,3,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,55.0,,0,Transient,75.0,0,0,Canceled,2015-09-07
City Hotel,1,104,2015,December,49,3,0,3,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,55.0,,0,Transient,75.0,0,0,Canceled,2015-09-07
City Hotel,1,104,2015,December,49,3,0,3,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,55.0,,0,Transient,75.0,0,0,Canceled,2015-09-07
City Hotel,1,104,2015,December,49,3,0,3,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,55.0,,0,Transient,75.0,0,0,Canceled,2015-09-07
City Hotel,0,93,2015,December,49,3,1,3,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Contract,72.25,0,2,Check-Out,2015-12-07
City Hotel,1,134,2015,December,49,4,2,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,3.0,,91,Transient,65.0,0,0,Canceled,2015-10-22
City Hotel,1,134,2015,December,49,4,2,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,3.0,,91,Transient,65.0,0,0,Canceled,2015-10-22
City Hotel,1,134,2015,December,49,4,2,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,3.0,,91,Transient,65.0,0,0,Canceled,2015-10-22
City Hotel,1,134,2015,December,49,4,2,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,3.0,,91,Transient,65.0,0,0,Canceled,2015-10-22
City Hotel,0,112,2015,December,49,4,2,2,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,52.85,0,1,Check-Out,2015-12-08
City Hotel,1,134,2015,December,49,4,2,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,3.0,,91,Transient,65.0,0,0,Canceled,2015-10-22
City Hotel,1,95,2015,December,49,4,2,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Contract,72.25,0,2,Canceled,2015-09-04
City Hotel,0,135,2015,December,49,5,2,1,2,0.0,0,BB,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Check-Out,2015-12-08
City Hotel,0,135,2015,December,49,5,2,1,1,0.0,0,BB,ESP,Groups,TA/TO,0,0,0,A,A,1,No Deposit,1.0,,0,Transient-Party,60.0,0,0,Check-Out,2015-12-08
City Hotel,0,135,2015,December,49,5,2,1,2,0.0,0,BB,ESP,Groups,TA/TO,0,0,0,A,D,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Check-Out,2015-12-08
City Hotel,0,135,2015,December,49,5,2,1,2,0.0,0,BB,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Check-Out,2015-12-08
City Hotel,1,198,2015,December,49,5,2,1,2,0.0,0,HB,ESP,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1.0,,0,Transient,90.0,0,0,Canceled,2015-10-23
City Hotel,0,135,2015,December,49,5,2,1,2,0.0,0,BB,ESP,Groups,TA/TO,0,0,0,A,D,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Check-Out,2015-12-08
City Hotel,0,99,2015,December,49,5,2,1,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Contract,72.25,0,2,Check-Out,2015-12-08
City Hotel,0,135,2015,December,49,5,2,1,2,0.0,0,BB,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Check-Out,2015-12-08
City Hotel,0,135,2015,December,49,5,2,1,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Check-Out,2015-12-08
City Hotel,1,198,2015,December,49,5,2,1,2,0.0,0,HB,ESP,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1.0,,0,Transient,90.0,0,0,Canceled,2015-10-23
City Hotel,0,135,2015,December,49,5,2,1,2,0.0,0,BB,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Check-Out,2015-12-08
City Hotel,1,198,2015,December,49,5,2,1,2,0.0,0,HB,ESP,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1.0,,0,Transient,90.0,0,0,Canceled,2015-10-23
City Hotel,0,135,2015,December,49,5,2,1,2,0.0,0,BB,ESP,Groups,TA/TO,0,0,0,A,D,0,No Deposit,1.0,,0,Transient-Party,62.0,0,0,Check-Out,2015-12-08
City Hotel,0,135,2015,December,49,5,2,1,1,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,2,No Deposit,1.0,,0,Transient-Party,0.0,0,0,Check-Out,2015-12-08
City Hotel,0,96,2015,December,50,6,2,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,,0,Transient,72.25,0,1,Check-Out,2015-12-09
City Hotel,1,106,2015,December,50,9,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,37.0,,57,Transient,75.0,0,0,Canceled,2015-10-21
City Hotel,1,106,2015,December,50,9,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,37.0,,57,Transient,75.0,0,0,Canceled,2015-10-21
City Hotel,1,106,2015,December,50,9,0,2,1,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,37.0,,57,Transient,70.0,0,0,Canceled,2015-10-21
City Hotel,1,106,2015,December,50,9,0,2,1,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,37.0,,57,Transient,70.0,0,0,Canceled,2015-10-21
City Hotel,1,106,2015,December,50,9,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,37.0,,57,Transient,75.0,0,0,Canceled,2015-10-21
City Hotel,0,110,2015,December,50,9,0,4,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,56.0,,69,Transient-Party,70.0,0,0,Check-Out,2015-12-13
City Hotel,1,110,2015,December,50,9,0,4,2,2.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,G,G,1,No Deposit,56.0,,69,Transient-Party,113.5,0,0,Canceled,2015-11-26
City Hotel,0,110,2015,December,50,9,0,4,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,56.0,,69,Transient-Party,70.0,0,1,Check-Out,2015-12-13
City Hotel,0,110,2015,December,50,9,0,4,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,56.0,,69,Transient-Party,70.0,0,0,Check-Out,2015-12-13
City Hotel,0,110,2015,December,50,9,0,4,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,56.0,,69,Transient-Party,70.0,0,0,Check-Out,2015-12-13
City Hotel,0,110,2015,December,50,9,0,4,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,56.0,,69,Transient-Party,70.0,0,1,Check-Out,2015-12-13
City Hotel,0,110,2015,December,50,9,0,4,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,56.0,,69,Transient-Party,70.0,0,0,Check-Out,2015-12-13
City Hotel,0,110,2015,December,50,9,0,4,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,56.0,,69,Transient-Party,70.0,0,0,Check-Out,2015-12-13
City Hotel,0,1,2015,December,50,10,0,1,2,0.0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,85.0,0,0,Check-Out,2015-12-11
City Hotel,0,98,2015,December,50,11,0,2,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,B,B,0,No Deposit,14.0,,0,Transient,72.25,0,0,Check-Out,2015-12-13
City Hotel,0,118,2015,December,50,11,1,2,3,0.0,0,BB,POL,Online TA,TA/TO,0,0,0,A,D,2,No Deposit,9.0,,0,Transient,107.25,0,2,Check-Out,2015-12-14
